SessionId	ItemId	Time
1996	3147	974746334
1996	3551	974746334
1996	3267	974746365
1996	1968	974746437
1996	1125	974746489
1996	541	974747487
1996	2628	974750698
1996	1262	974750971
1996	919	974750971
1996	2871	974751043
1996	952	974751240
1996	2470	974751240
1996	1375	974751240
1996	648	974751322
1996	349	974751322
1996	362	974751322
1996	2617	974751425
1996	1587	974751425
1996	3175	974751560
1996	339	974755731
1996	3160	975117897
1996	3578	975688959
1997	1197	974679541
1997	1198	974679598
1997	1047	974679624
1997	3865	974694349
1997	3893	974694379
1997	3481	974694462
1997	3624	974694484
1997	1276	974694619
1997	2959	974694709
1997	32	974694781
1997	3852	974694845
1997	2599	974694989
1997	1265	974695076
1997	3114	974695076
1997	2700	974695105
1997	2324	974695134
1997	2395	974695134
1997	1923	974695134
1997	2396	974695141
1997	1732	974695158
1997	441	974695199
1997	1060	974695199
1997	1500	974695200
1997	1	974695224
1997	2359	974695224
1997	3060	974695248
1997	231	974695248
1997	471	974695248
1997	1517	974695248
1997	543	974695274
1998	908	974678918
1998	2005	974678918
1998	1193	974678985
1998	2085	974679154
1998	1203	974679154
1998	924	974679219
1998	1250	975938333
1998	2858	975938333
1998	2966	975938333
1998	1269	975938390
1998	1282	975938390
1998	1284	975938390
1998	2948	975938432
1998	2080	976020998
1998	2087	976020998
1998	900	976020998
1998	2096	976020998
1998	938	976020998
1998	899	976020998
1998	2565	976020998
1998	1022	976020998
1998	1032	976020998
1998	901	976021034
1998	3675	976021034
1998	3549	976021034
1998	3097	976021108
1998	858	976021169
1998	1252	976021215
1998	923	976021215
1998	905	976021237
1998	912	976021237
1998	745	976021272
1998	1219	976021272
1998	910	976021299
1998	1225	976021299
1998	750	976021363
1998	1188	976021363
1998	919	976021386
1998	955	976021386
1998	1256	976021410
1998	2300	976021410
1998	1927	976021410
1998	720	976021437
1998	945	976021437
1998	1247	976021458
1998	3006	976021504
1998	898	976021504
1998	593	976021560
1998	1283	976021560
1998	1136	976021560
1998	1333	976021612
1998	678	976021612
1998	3088	976021636
1998	2804	976021653
1998	933	976021679
1998	1198	976021679
1998	3163	976021679
1998	920	976021697
1998	3668	976021697
1998	596	976021726
1998	2788	976021726
1998	527	976021726
1998	3359	976021772
1998	1296	976021839
1998	3072	976021839
1998	1029	976021839
1998	1235	976021839
1998	2501	976021894
1998	1947	976021894
1998	1242	976021894
1998	3361	976021914
1998	1262	976021950
1998	926	976021950
1998	497	976021950
1998	2137	976021995
1998	265	976022031
1998	2324	976022031
1998	3334	976022031
1998	3543	976022031
1998	1957	976022031
1998	2359	976022051
1998	1276	976022086
1998	590	976022245
1998	1278	976022280
1998	3341	976022280
1998	1674	976022367
1998	3132	976022393
1998	3028	976022437
1998	3090	976022437
1998	34	976022437
1998	1	976022466
1998	1270	976022466
1998	953	976022466
1998	1096	976022466
1998	2863	976022504
1998	1233	976022504
1998	914	976022530
1998	2947	976022530
1998	909	976022572
1998	1206	976022572
1998	1394	976022643
1998	1948	976022643
1998	17	976022687
1998	2716	976022718
1998	2915	976022718
1998	1080	976022718
1998	2571	976022739
1998	1234	976022739
1998	1197	976022761
1998	1293	976022816
1998	911	976022816
1998	1210	976022941
1998	2132	976022965
1998	2150	976022965
1998	337	976023014
1998	2791	976023014
1998	1086	976023051
1998	2184	976023098
1998	976	976023136
1998	1387	976023136
1998	1747	976023195
1998	1028	976023195
1998	1226	976023195
1998	3408	976023232
1998	3037	976023284
1998	2670	976023284
1998	1500	976023284
1998	2102	976023308
1998	3148	976023308
1998	3405	976023335
1998	1307	976023335
1998	597	976023389
1998	1077	976023389
1998	1099	976023408
1998	3451	976023423
1998	1641	976023449
1998	1580	976023449
1998	1961	976023449
1998	3733	976023449
1998	2291	976023474
1998	1012	976023474
1998	918	976023507
1998	934	976023546
1998	2690	976023546
1998	2078	976023574
1998	2099	976023574
1998	3168	976023574
1998	508	976023574
1998	3809	976023607
1998	2194	976023607
1998	2746	976023627
1998	3039	976023764
1998	1610	976023764
1998	1663	976023764
1998	2125	976023764
1998	3061	976023789
1998	3098	976023789
1998	2857	976023789
1998	1682	976023826
1998	62	976023826
1998	1220	976023826
1998	2529	976023849
1998	3552	976023849
1998	357	976023849
1998	3034	976023889
1998	3396	976023889
1998	3260	976023927
1998	32	976023927
1998	3578	981858014
1998	3751	981858014
1998	3618	981858038
1998	3483	981859063
1998	969	981859159
1998	1265	981859178
1998	2396	981859178
1998	2081	981859202
1998	356	981859223
1998	2671	981859328
1998	838	981859328
1998	932	981859356
1998	440	981859356
1998	58	981859356
1998	2100	981859404
1998	3512	981859404
1998	539	981859404
1998	3081	981859439
1998	1944	981859439
1998	943	981859513
1998	3699	981859513
1998	892	981859513
1998	1721	981859513
1998	1777	981859546
1998	11	981859546
1998	468	981859646
1998	1409	981859746
1998	3524	981859746
1998	362	981859746
1998	1801	981859816
1998	3103	981859855
1998	3144	981859969
1998	1207	981860061
1998	318	981860098
1998	608	981860139
1998	948	985228443
1998	3198	985228534
1998	954	985228569
1998	1949	985228569
1998	3196	985228587
1998	3363	985228620
1998	3897	985228643
1998	1185	985228687
1998	1097	985228687
1998	2020	985228705
1998	3201	985228759
1998	1148	985228887
1998	1223	985228908
1998	1294	985228934
1998	3114	985228934
1998	2997	985228961
1998	1292	985228961
1998	1304	985228961
1998	1230	985228961
1998	3035	985228996
1998	1079	985228996
1998	916	985229024
1998	3255	985229024
1998	1288	985229066
1998	21	985229066
1998	2352	985229100
1998	588	985229134
1998	3175	985229134
1998	2355	985229173
1998	3526	985229173
1998	1073	985229173
1998	1078	985229173
1998	3911	1028343253
1998	3317	1028343329
1998	3624	1028343417
1998	3893	1028343644
1998	3827	1028343714
1998	906	1028393143
1998	3307	1028393223
1998	260	1028393321
1998	2762	1028393358
1998	3429	1028393445
1998	1945	1028393572
1998	2028	1028393572
1998	1287	1028393621
1998	904	1028393621
1998	3475	1028393643
1998	1023	1028393816
1998	1358	1028393841
1998	3462	1028394032
1999	920	974677470
1999	1608	974677546
1999	273	974677546
1999	1278	974677714
1999	2635	974677714
1999	2644	974677714
1999	2648	974677714
1999	1997	974677714
1999	1219	974677714
1999	1214	974677762
1999	2160	974677763
1999	1387	974677763
1999	1982	974677763
1999	1994	974677763
1999	3499	974677818
1999	1321	974677818
1999	1350	974677818
1999	1340	974677954
1999	1347	974677954
1999	968	974678039
1999	2455	974678039
1999	2617	974678039
1999	3016	974678096
1999	1327	974678096
1999	1974	974678096
1999	253	974678189
1999	2513	974678223
1999	1320	974678287
1999	1204	974678460
1999	593	974678504
1999	922	974678644
1999	2804	974678644
1999	1136	974678644
1999	1193	974678688
1999	589	974678786
1999	260	974678786
1999	1196	974678786
1999	1200	974678786
1999	1240	974678786
1999	1270	974678830
1999	3471	974678830
1999	480	974678830
1999	2571	974678830
1999	2657	974678903
1999	1356	974678903
1999	3421	974679007
1999	1304	974679007
1999	2791	974679007
1999	1259	974679035
1999	1028	974679062
1999	1079	974679062
1999	3671	974679094
1999	3362	974679094
1999	2795	974679094
1999	1	974679124
1999	3072	974679124
1999	903	974679220
2000	1210	974677177
2000	1193	974677208
2000	1198	974677265
2000	260	974677446
2000	1196	974677446
2000	2571	974677482
2000	1748	974677516
2000	1653	974677568
2000	24	974677701
2000	2761	974677802
2000	1	974677859
2000	2355	974677859
2000	2858	974678020
2000	2762	974678318
2000	3176	974678376
2000	2997	974678445
2000	2707	974678445
2000	3578	974678614
2000	1619	974678914
2000	110	974679099
2000	1259	974679126
2000	2529	974679529
2000	2232	974679556
2000	318	974679593
2000	2268	974679653
2000	595	974679762
2000	783	974679762
2000	2294	974679762
2000	364	974679762
2000	1907	974679798
2000	239	974679817
2000	2028	974679867
2000	527	974680112
2000	1704	974680306
2000	2501	974680457
2000	34	974680566
2000	3147	974680660
2000	1302	976761303
2000	3916	976761554
2000	2599	983842501
2000	1688	983842928
2000	1923	983843924
2000	3793	983844037
2000	3408	983844128
2000	1721	983844192
2000	593	983844521
2000	2324	983844703
2000	1873	983844733
2000	2329	983844733
2000	1358	983845043
2000	1784	983845043
2000	2291	983845420
2000	2391	983845588
2000	3178	983928263
2000	3952	984954291
2000	1639	986263133
2000	1136	986263407
2000	2804	986263460
2000	2395	986263845
2000	1617	986264044
2000	50	986264151
2000	353	986264269
2000	2321	986264630
2000	2572	986264705
2000	2359	986264793
2001	903	974677098
2001	3072	974677098
2001	3414	974677155
2001	858	974677155
2001	1225	974677155
2001	2858	974678209
2001	2699	974678308
2001	2853	974678432
2001	3016	974678664
2001	3203	974678664
2001	2369	974678664
2001	2546	974678664
2001	2599	974678753
2001	3543	974678753
2001	2712	974678834
2001	2757	974678953
2001	2856	974679077
2001	3717	974679077
2001	3219	974685709
2001	968	974685709
2001	2901	974685751
2001	2013	974685751
2001	1513	974685790
2001	3273	974685835
2001	2762	974685835
2001	2841	974685893
2001	3176	974685893
2002	2243	974676999
2002	2069	974677032
2002	1269	974677032
2002	260	974677032
2002	3801	974677032
2002	1259	974677103
2002	908	974677103
2002	110	974677103
2002	1284	974677153
2002	1580	974677153
2002	2291	974677179
2002	1035	974677179
2002	1248	974677305
2002	2203	974677305
2002	1260	974677305
2002	942	974677305
2002	3435	974677305
2002	3364	974677305
2002	1252	974677341
2002	1267	974677341
2002	913	974677341
2002	922	974677341
2002	930	974677341
2002	1617	974677341
2002	3683	974677341
2002	3334	974677341
2002	1069	974677341
2002	2066	974677376
2002	1344	974677376
2002	1748	974677376
2002	164	974677376
2002	2940	974677376
2002	2987	974677397
2002	2182	974677397
2002	2208	974677523
2002	903	974677523
2002	904	974677523
2002	3730	974677523
2002	1212	974677523
2002	2076	974677550
2002	906	974677550
2002	924	974677550
2002	1913	974677550
2002	931	974677580
2002	2686	974677580
2002	3176	974677580
2002	1950	974677580
2002	1086	974677580
2002	3262	974677678
2002	2413	974677696
2002	910	974677725
2002	1084	974677725
2002	296	974677742
2002	50	974677742
2002	2130	974677761
2002	1945	974677761
2002	1213	974677761
2002	1234	974677761
2002	1953	974677800
2002	2917	974677800
2002	3763	974677800
2002	2112	974677855
2002	1729	974677855
2002	2110	974677870
2002	47	974677884
2002	3247	974677896
2002	1711	974677945
2002	2764	974677945
2002	2281	974678030
2002	3462	974678085
2002	3307	974678085
2002	898	974678102
2002	905	974678120
2002	955	974678120
2002	1230	974678120
2002	1238	974678135
2002	951	974678154
2002	3363	974678154
2002	1304	974678169
2002	3504	974678184
2002	1294	974678208
2002	1278	974678234
2002	933	974678234
2002	235	974678234
2002	2936	974678234
2002	3814	974678235
2002	1265	974678266
2002	1281	974678266
2002	3671	974678266
2002	1077	974678266
2002	1	974678287
2002	2384	974678287
2002	3088	974678334
2002	1963	974678334
2002	3507	974678398
2002	2700	974678420
2002	3543	974678420
2002	1226	974678420
2002	2064	974678501
2002	1235	974678501
2002	1934	974678533
2002	3096	974678549
2002	2065	974678563
2002	3072	974678563
2002	3526	974678563
2002	1078	974678563
2002	1079	974678579
2002	3361	974678591
2002	1307	974678629
2002	2150	974678648
2002	3868	974678664
2002	2321	974678705
2002	3451	974678725
2002	52	974678784
2002	2171	974678802
2002	357	974678802
2002	2746	974678846
2002	3052	974678895
2002	2331	974678918
2002	1784	974678918
2002	1958	974678918
2002	2539	974678960
2002	2657	974678974
2002	3448	974678989
2002	2407	974679016
2002	708	974679029
2002	532	974679076
2002	2436	974679101
2003	1876	974677058
2003	1210	974677058
2003	2042	974677096
2003	596	974677766
2003	2081	974677766
2003	2139	974677766
2003	1022	974677766
2003	1029	974677766
2003	1073	974677766
2003	594	974677876
2003	595	974677876
2003	2161	974677876
2003	1019	974677876
2003	34	974677876
2003	1097	974677876
2003	1	974677961
2003	919	974677961
2003	1028	974677961
2003	2078	974678032
2003	2087	974678032
2003	2089	974678032
2003	3034	974678032
2003	2005	974678032
2003	2090	974678077
2003	2096	974678077
2003	2384	974678077
2003	364	974678077
2003	2048	974678077
2003	2294	974678124
2003	3114	974678124
2003	2354	974678124
2003	1688	974678175
2003	616	974678175
2003	1702	974678175
2003	1713	974678175
2003	1367	974678234
2003	1566	974678234
2003	107	974678234
2003	1017	974678234
2003	2017	974678234
2003	2057	974678294
2003	783	974678294
2003	262	974678294
2003	2137	974678294
2003	1907	974678294
2003	3615	974678356
2003	1032	974678356
2003	569	974678356
2003	586	974678423
2003	2	974678423
2003	2082	974678423
2003	2687	974678423
2004	2804	974676798
2004	1270	974676911
2004	750	974676911
2004	260	974676911
2004	1196	974676911
2004	1376	974676911
2004	1253	974676972
2004	2529	974676972
2004	1584	974676972
2004	1210	974676972
2004	1097	974676972
2004	2662	974677019
2004	1374	974677019
2004	3793	974677020
2004	3175	974677020
2004	2628	974677083
2004	1396	974677083
2004	3156	974677083
2004	1653	974677111
2004	1876	974677144
2004	2140	974677144
2004	1580	974677144
2004	2640	974677182
2004	1527	974677182
2004	2393	974677182
2004	2010	974677182
2004	2021	974677182
2004	2363	974677234
2004	2528	974677234
2004	316	974677234
2004	329	974677234
2004	3701	974677234
2004	3745	974677234
2004	3702	974677301
2004	2116	974677341
2004	2117	974677341
2004	1375	974677341
2004	3927	974677341
2004	2046	974677341
2004	1334	974677371
2004	2533	974677371
2004	2665	974677405
2004	2012	974677405
2004	1391	974677432
2004	1917	974677432
2004	2641	974677465
2004	3033	974677497
2004	185	974677497
2004	3926	974677497
2004	1831	974677527
2004	2661	974677527
2004	1371	974677527
2004	2549	974677578
2004	2642	974677614
2004	2530	974677646
2004	2450	974677679
2004	256	974677679
2004	1882	974677679
2004	435	974677679
2004	2532	974677679
2004	1591	974677736
2004	2701	974677736
2004	2656	974677771
2005	3100	974676562
2005	1210	974676562
2005	2826	974676749
2005	2858	974676749
2005	2188	974676749
2005	2997	974676800
2005	3298	974676843
2005	2710	974676843
2005	223	974676883
2005	2355	974676883
2005	2976	974676883
2005	2718	974676952
2005	1093	974676952
2005	2336	974676998
2005	2599	974676998
2005	2959	974677037
2005	2580	974677072
2005	3578	974677072
2005	407	974677100
2005	3160	974677131
2005	3174	974677131
2005	2622	974677167
2005	2502	974677197
2005	2490	974677226
2005	2560	974677249
2005	2395	974677284
2005	2396	974677284
2005	3081	974677322
2005	2702	974677322
2005	2762	974677322
2005	3745	974677354
2005	2987	974677393
2006	1196	974676665
2006	2951	974676694
2006	2149	974676750
2006	2078	974676944
2006	1288	974676944
2006	919	974676944
2006	2300	974676944
2006	899	974676944
2006	1067	974676944
2006	2080	974677050
2006	1028	974677050
2006	3606	974677097
2006	2746	974677097
2006	588	974677139
2006	3061	974677139
2006	935	974677139
2006	2096	974677225
2006	918	974677225
2006	3675	974677225
2006	1081	974677225
2006	942	974677291
2007	1198	974676588
2007	2070	974676632
2007	261	974676632
2007	260	974676900
2007	1196	974676900
2007	541	974676900
2007	924	974676944
2007	1214	974676944
2007	2664	974676987
2007	1301	974677109
2007	1097	974677109
2007	858	974677380
2007	923	974677462
2007	290	974677462
2007	1193	974677572
2007	1233	974677572
2007	3037	974677616
2007	2858	974677616
2007	3741	974677616
2007	2028	974677616
2007	2804	974677659
2007	1956	974677659
2007	1213	974677659
2007	3201	974677777
2007	3499	974678313
2008	2371	974676492
2008	1968	974676492
2008	1517	974676537
2008	3948	974676625
2008	3897	974676625
2008	3911	974676625
2008	3949	974676683
2008	3865	974676683
2008	1361	974676740
2008	2813	974676768
2008	3007	974676807
2008	162	974676807
2008	1797	974676807
2008	246	974676853
2008	858	974676920
2008	3362	974676920
2008	3730	974676920
2008	1221	974676920
2008	111	974677027
2008	3359	974677027
2008	1953	974677027
2008	3735	974677027
2008	1208	974677027
2008	1263	974677101
2008	3200	974677101
2008	3135	974677101
2008	3167	974677144
2008	1954	974677144
2008	2858	974677208
2008	3683	974677270
2008	3706	974677270
2008	2064	974677332
2008	1288	974677332
2008	2804	974677332
2008	1394	974677332
2008	3521	974677332
2008	3543	974677332
2008	2973	974677332
2008	3210	974677368
2008	3424	974677368
2008	1307	974677403
2008	2791	974677403
2008	2248	974677438
2008	3619	974677439
2008	3685	974677439
2008	3481	974677538
2008	3160	974677538
2008	3535	974677558
2008	1207	974677768
2008	750	974677816
2008	924	974677816
2008	2863	974677816
2008	1963	974677816
2008	1247	974677816
2008	1219	974677838
2008	129	974677991
2008	1617	974678042
2008	296	974678042
2008	50	974678042
2008	1213	974678042
2008	608	974678066
2008	1912	974678066
2008	3317	977542478
2008	3785	977542530
2008	3752	977542578
2008	3328	977542665
2008	1252	977542745
2008	1179	977542763
2008	1344	977542783
2008	899	977542858
2008	1230	977542858
2008	1265	977542892
2008	25	977542912
2008	2020	977542912
2008	318	977543018
2008	527	977543035
2008	2959	977543083
2008	1136	977543099
2008	1193	977543152
2008	1198	977543223
2008	1304	977543301
2008	1214	977543301
2008	2028	977543301
2008	1387	977543417
2008	457	977543439
2008	1036	977543439
2008	589	977543468
2008	3104	977543468
2008	1240	977543468
2008	2194	977543486
2008	21	977543506
2008	1047	977543506
2008	474	977543524
2008	1220	977543559
2008	2997	977543688
2008	3819	977543688
2008	1235	977543688
2008	1292	977543712
2008	1294	977543712
2008	1080	977543729
2008	2289	977543764
2008	1073	977543764
2008	348	977543780
2008	3421	977543816
2008	223	977543816
2008	2788	977543816
2008	1449	977543838
2008	2395	977543838
2008	1883	977543864
2008	1171	977543864
2008	1175	977543864
2008	1234	977543883
2008	904	977543963
2008	593	977543985
2008	1089	977543985
2008	1267	977544000
2008	1358	977544036
2008	3551	977544036
2008	2391	977544085
2008	2819	977544086
2008	3728	977544137
2008	16	977544174
2008	3147	977544205
2009	3072	974676048
2009	3101	974676076
2009	3160	974676265
2009	3753	974676298
2009	3409	974676319
2009	3173	974676341
2009	70	974676341
2009	3354	974676383
2009	3535	974676603
2009	3566	974676603
2009	3594	974676603
2009	2858	974677082
2009	2997	974677124
2009	290	974677216
2009	296	974677243
2009	527	974677243
2009	1213	974677244
2009	593	974677286
2009	1280	974677286
2009	1719	974677286
2009	1041	974677286
2009	50	974677286
2009	2028	974677286
2009	608	974677323
2009	1089	974677323
2009	247	974677503
2009	2908	974677503
2009	36	974677529
2009	2357	974677580
2009	2762	974677580
2009	32	974677580
2009	553	974677580
2009	25	974677599
2009	2396	974677625
2009	2439	974677653
2009	3418	974677653
2009	2575	974677653
2009	2571	974677676
2009	1923	974677676
2010	1711	974675961
2010	356	974675961
2010	450	974675984
2010	1193	974675984
2010	1198	974675984
2010	318	974675984
2010	3948	974676024
2010	589	974676120
2010	457	974676120
2010	2028	974676120
2010	2571	974676121
2010	1408	974676148
2010	733	974676148
2010	1610	974676148
2010	10	974676173
2010	474	974676174
2010	3178	974676219
2010	1580	974676219
2010	380	974676219
2010	2058	974676243
2010	1722	974676268
2010	1573	974676310
2010	95	974676310
2010	368	974676332
2010	353	974676377
2010	2334	974676438
2010	750	974677142
2010	260	974677142
2010	1196	974677142
2010	1214	974677142
2010	541	974677216
2010	1097	974677216
2010	3703	974677217
2010	1270	974677267
2010	1274	974677267
2010	924	974677267
2010	3471	974677267
2010	32	974677267
2010	1206	974677267
2010	1210	974677267
2010	741	974677289
2010	1921	974677289
2010	1200	974677289
2010	76	974677289
2010	2288	974677314
2010	1584	974677314
2010	3702	974677314
2010	3527	974677354
2010	2985	974677354
2010	1653	974677374
2010	1127	974677394
2010	3033	974677413
2010	2117	974677436
2010	2046	974677436
2010	3300	974677459
2010	316	974677485
2010	2011	974677508
2010	1876	974677568
2010	2700	974677771
2010	364	974677790
2010	2394	974677800
2010	1262	974677905
2010	527	974677905
2010	1294	974677924
2010	1208	974677924
2010	2944	974677940
2010	2890	974677977
2010	110	974677977
2010	1222	974677977
2010	1136	974679927
2010	2997	974679943
2010	3421	974679943
2010	2395	974679996
2010	1079	974679996
2010	1265	974680014
2010	1394	974680014
2010	223	974680038
2010	1753	974680038
2010	1259	974680070
2010	3671	974680084
2010	1883	974680162
2010	1500	974680162
2010	2174	974680162
2010	1663	974680203
2010	1732	974680203
2010	2716	974680226
2010	3052	974680249
2010	3174	974680262
2010	799	974680311
2010	1220	974680333
2010	2889	974680653
2010	3087	974680726
2010	180	974681489
2010	2622	974681575
2010	2717	974681918
2010	1617	974683140
2010	296	974683140
2010	858	974683140
2010	50	974683140
2010	1213	974683140
2010	1221	974683140
2010	608	974683157
2010	1953	974683157
2010	1089	974683157
2010	47	974683210
2010	293	974683229
2010	2194	974683229
2010	3896	974683251
2010	592	974683396
2010	3185	974683661
2010	3578	974683729
2010	593	974684265
2010	2858	974684446
2010	2686	974684669
2010	26	974684669
2010	1704	974684689
2010	1411	974684858
2010	1639	974684880
2010	3006	974684977
2010	2329	974684977
2010	2959	974685016
2010	778	974685346
2010	3148	974685475
2010	1625	974685504
2010	2427	974685715
2010	1268	974685749
2010	41	974686089
2011	920	974675960
2011	1198	974675989
2011	318	974675989
2011	339	974676096
2011	377	974676131
2011	3512	974676168
2011	800	974676246
2011	457	974676270
2011	2918	974676356
2011	1035	974676397
2011	1552	974676422
2011	1580	974676537
2011	1610	974676542
2011	905	974676592
2011	951	974676592
2011	1136	974676592
2011	910	974676608
2011	1148	974676608
2011	1294	974676650
2011	1234	974676650
2011	745	974676695
2011	1	974676716
2011	1564	974676716
2011	1265	974676763
2011	1223	974676763
2011	497	974676786
2011	2396	974676786
2011	2759	974676786
2011	3175	974676810
2011	39	974676810
2011	34	974676831
2011	588	974676854
2011	2355	974676854
2011	21	974676854
2011	2860	974676892
2011	2359	974676892
2011	1747	974676892
2011	3809	974676909
2011	2390	974676923
2011	1542	974676947
2011	1641	974677018
2011	11	974677018
2011	1912	974677093
2011	2571	974677093
2011	1370	974677109
2011	2278	974677132
2011	474	974677132
2011	2353	974677132
2011	733	974677162
2011	480	974677162
2011	3107	974677162
2011	1527	974677162
2011	1608	974677188
2011	2763	974677188
2011	780	974677214
2011	1047	974677214
2011	736	974677237
2011	434	974677237
2011	165	974677237
2011	2006	974677237
2011	748	974677284
2011	1801	974677284
2011	494	974677284
2011	648	974677284
2011	1573	974677284
2011	2002	974677284
2011	1917	974677305
2011	376	974677323
2011	715	974687591
2011	1307	974687752
2011	2716	974687752
2011	2000	974687752
2011	1079	974687752
2011	3072	974687790
2011	1197	974687790
2011	2352	974687790
2011	2915	974687912
2011	2797	974687912
2011	2001	974687912
2011	2243	974687965
2011	3104	974688003
2011	2746	974688003
2011	2407	974688034
2011	2100	974688034
2011	3397	974688034
2011	2245	974688070
2011	2406	974688070
2011	2463	974688070
2011	2371	974688070
2011	2750	974688070
2011	3591	974688070
2011	2141	974688099
2011	2133	974688137
2011	168	974688427
2011	380	975280284
2011	3916	975280350
2011	3755	975280367
2011	1177	975280430
2011	3545	975280476
2011	3405	975280502
2011	678	975280502
2011	1036	975280502
2011	150	975280530
2011	593	975280545
2011	1270	975280563
2011	3095	975280563
2011	1231	975280563
2011	3088	975280578
2011	1207	975280592
2011	3360	975280603
2011	720	975280627
2011	1269	975280627
2011	928	975280627
2011	1225	975280627
2011	356	975280654
2011	50	975280669
2011	1291	975280688
2011	1957	975280688
2011	2357	975607997
2011	246	975608055
2011	28	975608055
2011	994	975608091
2011	1784	975608091
2011	2762	975608091
2011	1393	975608123
2011	3163	975608167
2011	3114	975608227
2011	838	975608279
2011	1914	975608279
2011	3255	975608301
2011	3060	975608335
2011	440	975608335
2011	500	975608335
2011	348	975608358
2011	7	975608392
2011	317	975608392
2011	1485	975608425
2011	2891	975608425
2011	2302	975608425
2011	892	975608425
2011	728	975608452
2011	2424	975608452
2011	141	975608452
2011	2012	975608452
2011	1414	975608504
2011	2671	975608543
2011	107	975608574
2011	252	975608603
2011	1569	975608603
2011	2539	975608603
2011	3247	975608631
2011	513	975608631
2011	52	975608631
2011	671	975608661
2011	3157	975608661
2011	1020	975608661
2011	586	975608693
2011	236	975608693
2011	1777	975608693
2011	1101	975608868
2011	1127	975608868
2011	2194	975608868
2011	2115	975608917
2011	3510	980543645
2011	3751	980543645
2011	3618	980543669
2011	3483	980543696
2011	3861	980543696
2012	2628	974675187
2012	1	974675414
2012	3159	974675414
2012	1223	974675414
2012	2987	974675468
2012	588	974675468
2012	3000	974675468
2012	741	974675468
2012	1282	974675468
2012	595	974675537
2012	2102	974675537
2012	364	974675537
2012	3034	974675583
2012	2089	974675633
2012	610	974675633
2012	1025	974675633
2012	1205	974675633
2012	3054	974675808
2012	3799	974675853
2012	260	974675899
2012	1196	974675899
2012	1291	974675921
2012	1200	974675921
2012	861	974675952
2012	2571	974675952
2012	1036	974675952
2012	1240	974675952
2012	1210	974675980
2012	1387	974676000
2012	1215	974676000
2012	592	974676034
2012	1372	974676034
2012	1374	974676034
2012	3740	974676034
2012	1275	974676063
2012	1127	974676063
2012	2985	974676063
2012	1610	974676085
2012	3527	974676085
2012	1220	974676085
2012	1129	974676112
2012	2949	974676112
2012	2363	974676151
2012	1376	974676189
2012	3624	974676214
2012	2406	974676248
2012	2193	974676248
2012	2993	974676293
2012	1587	974676293
2012	2115	974676322
2012	2763	974676322
2012	2105	974676345
2012	316	974676381
2012	3698	974676406
2012	442	974676442
2012	1377	974676442
2012	2989	974676479
2012	1101	974676479
2012	1769	974676479
2012	3638	974676576
2012	736	974676644
2012	2421	974676729
2012	2735	974676789
2012	2748	974677273
2012	919	974677371
2012	3396	974677371
2012	1073	974677371
2012	1097	974677371
2012	1028	974677413
2012	2083	974677450
2012	107	974677513
2012	2046	974677513
2012	3438	974677613
2012	750	974678207
2012	924	974678207
2012	3471	974678257
2012	1270	974678349
2012	1274	974678349
2012	541	974678349
2012	2968	974678349
2012	3033	974678390
2012	3070	974678390
2012	3699	974678390
2012	2021	974678417
2012	589	974678481
2012	1396	974678481
2012	1584	974678481
2012	480	974678513
2012	671	974678513
2012	2064	974678707
2012	162	974678731
2012	2693	974678792
2012	2413	974679021
2012	3035	974679093
2012	1294	974679197
2012	1136	974679197
2012	2788	974679212
2012	2804	974679308
2012	3819	974679308
2012	1197	974679308
2012	2716	974679308
2012	2918	974679333
2012	2791	974679333
2012	1663	974679371
2012	1257	974679408
2012	3552	974679408
2012	2003	974679408
2012	1297	974679431
2012	2150	974679456
2012	2134	974679576
2012	2794	974679636
2012	1265	974679797
2012	223	974679825
2012	2858	974679825
2012	3255	974679970
2012	440	974679970
2012	1713	974679970
2012	356	974680016
2012	367	974680037
2012	141	974680154
2012	344	974680231
2012	587	974680258
2012	2005	974681590
2012	3751	978308421
2012	47	978308521
2012	720	1031007533
2012	1198	1031007996
2012	2477	1031008034
2012	2617	1031008115
2013	1193	974674957
2013	2871	974675137
2013	750	974675822
2013	3417	974675822
2013	260	974675822
2013	541	974675822
2013	589	974675904
2013	1270	974675904
2013	924	974675904
2013	3471	974675904
2013	2571	974675904
2013	1214	974675904
2013	1240	974675904
2013	3703	974676036
2013	3576	974676036
2013	1200	974676036
2013	1215	974676036
2013	1097	974676036
2013	1253	974676134
2013	2664	974676134
2013	1301	974676134
2013	2529	974676134
2013	3702	974676134
2013	2916	974676134
2013	2662	974676232
2013	3699	974676232
2013	3527	974676232
2013	2968	974676232
2013	1653	974676360
2013	1356	974676360
2013	2011	974676360
2013	2640	974676489
2013	1376	974676489
2013	1396	974676489
2013	1580	974676489
2013	2985	974676489
2013	2407	974676808
2013	1375	974676808
2013	1527	974676808
2013	1909	974676808
2013	1019	974676808
2013	3701	974676808
2013	2009	974676808
2013	2455	974676894
2013	2628	974676894
2013	3927	974676894
2013	968	974676993
2013	442	974676993
2014	1968	974674624
2014	1961	974674654
2014	371	974674654
2014	1270	974674685
2014	260	974674866
2014	1196	974674866
2014	1198	974674866
2014	858	974674866
2014	2529	974674866
2014	1262	974674923
2014	1210	974674923
2014	1259	974674945
2014	2115	974674945
2014	1197	974674945
2014	745	974675055
2014	1281	974675055
2014	1148	974675055
2014	2804	974675074
2014	3911	974675074
2014	3429	974675100
2014	2361	974675100
