user_id,item_id
1542,2523
1542,2258
1542,2655
1542,2356
1542,2377
1542,2366
1542,2571
1542,966
1542,2279
1542,2618
1542,2386
1542,2265
1542,2362
1542,2404
1542,2929
1542,2358
1542,2091
1542,2371
1542,2431
1542,2823
1542,3382
1543,2725
1543,800
1543,3524
1543,3526
1543,3499
1543,3474
1543,1406
1543,1638
1543,3318
1543,1057
1543,791
1543,794
1543,812
1543,819
1543,830
1543,1688
1543,959
1543,2162
1543,1747
1543,3058
1543,1499
1543,3295
1543,1414
1543,427
1543,965
1544,1039
1544,758
1544,3504
1544,3506
1544,3508
1544,3501
1544,3503
1544,2523
1544,991
1544,2655
1544,3122
1544,2128
1544,2064
1544,966
1544,221
1544,2382
1544,2386
1544,706
1544,2860
1544,3340
1544,2344
1544,2091
1544,2431
1544,2645
1545,1055
1545,426
1545,246
1545,1501
1545,2735
1545,976
1545,2523
1545,1064
1545,564
1545,1137
1545,801
1545,1039
1545,279
1545,50
1545,804
1545,1624
1545,300
1545,1070
1545,2655
1545,1142
1545,517
1545,1101
1545,1135
1545,651
1545,671
1545,1075
1545,1799
1545,2193
1545,2632
1545,2740
1545,1136
1545,2371
1545,2257
1545,2431
1545,1041
1545,1892
1545,2284
1545,2953
1545,2724
1545,3037
1545,2713
1545,1421
1545,3246
1545,1639
1545,3080
1545,2029
1545,2027
1545,2232
1545,2398
1545,1130
1545,3405
1545,2752
1545,1610
1545,2580
1545,490
1545,3377
1545,1134
1545,2132
1545,1423
1545,1681
1545,3087
1545,2414
1545,2889
1545,967
1545,1871
1545,2944
1545,948
1545,1464
1545,1312
1545,1374
1545,3125
1545,2362
1545,3031
1545,1140
1545,1556
1545,563
1545,1640
1545,1838
1545,2591
1545,950
1545,2706
1545,1804
1545,561
1545,1226
1545,3206
1545,1399
1545,1612
1545,1645
1545,2721
1545,2050
1545,2409
1545,345
1545,1717
1545,2817
1545,2895
1545,1993
1545,3333
1545,2314
1545,1111
1545,358
1545,2723
1545,1370
1545,2693
1545,3288
1545,2066
1545,2649
1545,1208
1545,1752
1545,2415
1545,2753
1545,1474
1545,3133
1545,604
1545,3215
1545,2315
1545,3216
1545,1826
1545,330
1545,1204
1545,337
1545,2757
1545,1508
1545,1172
1545,2908
1545,3061
1545,1830
1545,1207
1545,3230
1545,363
1545,1363
1545,1377
1545,1122
1545,2118
1545,1683
1545,1735
1545,562
1545,484
1545,1962
1545,678
1545,812
1545,1086
1545,1090
1545,2571
1545,1083
1545,3089
1545,3164
1545,1042
1545,1224
1545,1751
1545,1005
1545,1118
1545,2090
1545,1109
1545,998
1545,2032
1545,1108
1545,2020
1545,2091
1545,1684
1545,2279
1545,1482
1545,1829
1545,21
1545,1951
1545,2880
1545,2522
1545,1071
1545,1069
1545,2554
1545,1456
1545,1113
1545,1121
1545,2047
1545,1865
1545,1692
1545,1050
1545,1150
1545,2981
1545,2358
1545,2825
1545,1206
1545,1634
1545,970
1545,2268
1545,473
1545,2017
1545,1189
1545,2760
1545,3228
1545,2386
1545,3483
1545,1264
1545,334
1545,1679
1545,1786
1545,3234
1545,2980
1545,2224
1545,803
1545,1479
1545,1744
1545,2036
1545,2404
1545,353
1545,1882
1545,2439
1545,1821
1545,2647
1545,914
1545,1833
1545,1779
1545,1855
1545,2382
1545,3370
1545,2204
1545,3293
1545,2223
1545,3233
1545,2000
1545,1209
1545,3526
1545,954
1545,2303
1545,2795
1545,609
1545,1734
1545,2676
1545,2219
1545,1203
1545,3276
1545,2289
1545,892
1545,1221
1545,705
1545,2755
1545,898
1545,239
1545,1815
1545,2013
1545,2067
1545,346
1545,2297
1545,2261
1545,2364
1545,1181
1545,1509
1545,614
1545,2162
1545,2832
1545,1990
1545,1089
1545,2797
1545,258
1545,1435
1545,3011
1545,1861
1545,2209
1545,416
1545,1745
1545,1100
1545,2169
1545,3375
1545,456
1545,2115
1545,2253
1545,320
1545,69
1545,1994
1545,2102
1545,476
1545,2071
1545,3003
1545,7
1545,2365
1545,2930
1545,3085
1545,2168
1545,1955
1545,1403
1545,493
1545,2387
1545,208
1545,1236
1545,2360
1545,2494
1545,1737
1545,2479
1545,1952
1545,2070
1545,193
1545,1205
1545,1783
1545,2295
1545,659
1545,3286
1545,411
1545,2316
1545,2080
1545,1867
1545,2116
1545,2145
1545,143
1545,2024
1545,774
1545,465
1545,163
1545,132
1545,175
1545,1765
1545,158
1545,1529
1545,525
1545,2891
1545,1381
1545,3417
1545,2317
1545,3456
1545,1874
1545,2443
1545,2158
1545,1043
1545,3470
1545,2220
1545,953
1545,2978
1545,2581
1545,3464
1545,2304
1545,2140
1545,1754
1545,1835
1545,989
1545,2688
1545,559
1545,1836
1545,2754
1545,1567
1545,1814
1545,1914
1545,2008
1545,1562
1545,3425
1545,1129
1545,1854
1545,3054
1545,56
1545,2222
1545,3468
1545,2346
1545,2291
1545,2950
1545,3146
1545,2361
1545,267
1545,272
1545,1841
1545,2016
1545,1532
1545,3261
1545,3157
1545,2473
1545,902
1545,151
1545,1517
1545,1427
1545,961
1545,1686
1545,2852
1545,2273
1545,1633
1545,323
1545,3189
1545,3488
1545,2890
1545,1115
1545,2716
1545,1550
1545,1866
1545,2577
1545,3118
1545,2101
1545,1294
1545,518
1545,298
1545,3173
1545,807
1545,3223
1545,256
1545,1845
1545,1065
1545,895
1545,2313
1545,1462
1545,990
1545,3511
1545,3523
1545,3432
1545,2648
1545,3438
1545,2976
1545,326
1545,390
1545,1128
1545,2393
1545,214
1545,3474
1545,2432
1545,991
1545,2199
1545,1868
1545,2698
1545,444
1545,1333
1545,2537
1545,952
1545,1085
1545,2246
1545,1767
1545,1276
1545,2100
1545,238
1545,1449
1545,1943
1545,2548
1545,2725
1545,141
1545,1939
1545,1133
1545,3332
1545,509
1545,1102
1545,1445
1545,310
1545,2088
1545,2342
1545,3393
1545,1003
1545,1948
1545,1157
1545,2462
1545,2466
1545,928
1545,59
1545,1440
1545,1793
1545,1500
1545,3141
1545,3341
1545,2805
1545,3328
1545,800
1545,1602
1545,3179
1545,1876
1545,308
1545,3433
1545,576
1545,2833
1545,2898
1545,3161
1545,3310
1545,1344
1545,870
1546,1018
1546,1751
1546,1035
1546,106
1546,1662
1546,957
1546,3526
1546,32
1546,561
1546,1333
1546,2257
1546,2822
1546,1370
1546,1509
1546,2578
1546,298
1546,1060
1546,2303
1546,1634
1546,1393
1546,1603
1546,1938
1546,411
1546,3506
1546,456
1546,2929
1547,970
1547,106
1547,2809
1547,3221
1547,3340
1547,2523
1547,1990
1547,526
1547,456
1547,612
1547,3522
1547,3443
1547,1041
1547,1051
1547,671
1547,246
1547,1044
1547,2257
1547,1113
1547,1374
1547,2822
1547,1370
1547,1367
1547,1734
1547,2303
1547,3410
1547,1221
1547,701
1547,1648
1548,1118
1548,988
1548,3262
1548,1171
1548,106
1548,2458
1548,1064
1548,1101
1548,1183
1548,1720
1548,1157
1548,2338
1548,1178
1548,2386
1548,3492
1548,2150
1548,2239
1548,1427
1548,1179
1548,1180
1548,994
1548,3491
1548,1156
1548,246
1548,1147
1548,561
1548,1067
1548,1751
1548,1130
1548,3031
1548,2257
1548,1399
1548,2609
1548,433
1548,1041
1548,1217
1548,918
1548,1723
1548,807
1548,1102
1548,2536
1548,562
1548,3087
1548,2578
1548,141
1548,1150
1548,1456
1548,276
1548,1801
1548,1671
1549,1055
1549,564
1549,1610
1549,1018
1549,2047
1549,107
1549,2257
1549,2820
1549,3340
1549,300
1549,3042
1549,1751
1549,1406
1549,2523
1549,2766
1549,1058
1549,674
1549,3338
1549,3377
1549,561
1549,1333
1549,1226
1549,1374
1549,1509
1549,32
1549,1435
1549,2822
1549,1370
1549,1189
1549,2303
1549,1221
1549,3089
1549,3141
1549,3179
1549,3332
1549,787
1549,3150
1549,345
1549,246
1549,348
1549,2466
1549,678
1549,1041
1549,1059
1549,1083
1549,1987
1549,3080
1549,1206
1549,3177
1549,991
1549,2220
1550,3019
1550,3105
1550,2431
1550,3031
1550,1102
1550,527
1550,330
1550,948
1550,246
1550,1041
1550,562
1550,2039
1550,2050
1550,1799
1550,1806
1550,345
1550,2836
1550,1
1550,34
1550,3011
1550,970
1550,1895
1550,609
1550,1861
1550,1864
1550,3179
1550,2890
1550,3340
1551,1074
1551,561
1551,1127
1551,796
1551,230
1551,106
1551,1102
1551,2150
1551,3089
1551,1881
1551,917
1551,1990
1551,1455
1551,2460
1551,3221
1551,1370
1551,1689
1551,526
1551,3504
1551,456
1551,612
1551,2149
1551,246
1551,1041
1551,1043
1551,758
1551,3292
1551,1742
1551,1066
1551,1217
1551,2609
1551,1059
1551,1077
1551,1083
1551,1987
1551,857
1551,1147
1551,2220
1551,1677
1551,918
1551,1045
1551,816
1551,833
1551,808
1551,1637
1551,1113
1551,678
1551,812
1551,3080
1551,3109
1551,1051
1551,517
1551,3291
1551,3177
1551,1733
1551,1055
1551,1060
1551,991
1551,1206
1551,1509
1551,970
1551,1144
1551,2822
1551,3133
1551,2979
1551,1093
1551,300
1551,811
1551,279
1551,3318
1551,2537
1551,709
1551,2802
1552,343
1552,1
1552,1041
1552,3111
1552,1051
1552,1083
1552,246
1552,1059
1552,3356
1552,1206
1552,1374
1552,1987
1552,1370
1552,3133
1552,3291
1552,32
1552,991
1552,456
1552,2578
1552,993
1552,1189
1552,1208
1552,856
1552,2150
1552,3288
1552,701
1552,2314
1552,298
1552,1734
1552,1458
1552,1207
1552,3290
1552,3286
1552,1204
1552,2315
1552,3287
1552,1344
1552,2088
1552,2473
1552,1406
1552,50
1552,561
1552,564
1552,2431
1552,1045
1552,1095
1552,796
1552,2536
1552,918
1552,3316
1552,107
1552,2579
1552,1412
1552,433
1552,2086
1552,354
1552,1399
1552,1717
1552,2797
1552,2846
1552,1176
1552,47
1552,450
1552,430
1552,1234
1552,1546
1552,2753
1552,10
1552,835
1552,2523
1552,1113
1552,1147
1552,1042
1552,2981
1552,2983
1552,1108
1552,2982
1552,1102
1552,1119
1552,3034
1552,1150
1552,2580
1552,2766
1552,3110
1552,1692
1552,2889
1552,212
1552,1065
1552,1099
1552,2050
1552,2460
1552,1078
1552,1121
1552,1532
1552,1723
1552,939
1552,2532
1552,3261
1552,101
1552,3157
1552,337
1552,952
1552,1855
1552,2047
1552,2693
1552,3448
1552,1104
1552,2371
1552,417
1552,1325
1552,560
1552,2887
1552,2760
1552,1865
1552,948
1552,2852
1552,1802
1552,1647
1552,2577
1552,1445
1552,2756
1552,3272
1552,1109
1552,3271
1552,3114
1552,1046
1552,528
1552,349
1552,2584
1552,2613
1552,2173
1552,252
1552,1210
1552,1211
1552,364
1552,1735
1552,879
1552,1101
1552,1217
1552,2386
1552,1720
1552,3105
1552,1183
1552,1084
1552,1706
1552,2672
1552,1178
1552,716
1552,1166
1552,1714
1552,1726
1552,1180
1552,1888
1552,2733
1552,1427
1552,1161
1552,992
1552,3282
1552,2293
1552,383
1552,3491
1552,508
1552,363
1552,2024
1552,1707
1552,3160
1552,3023
1552,3340
1552,2820
1552,758
1552,1066
1552,3077
1552,300
1552,279
1552,3273
1552,1039
1552,1053
1552,800
1552,811
1552,2721
1552,1058
1552,2905
1552,1073
1552,1052
1552,106
1552,2618
1552,957
1552,3080
1552,807
1552,2663
1552,2193
1552,1482
1552,1751
1552,1067
1553,564
1553,3089
1553,3140
1553,3080
1553,246
1553,1059
1553,2041
1553,1732
1553,1858
1553,1859
1553,2473
1553,3402
1553,1692
1553,2632
1553,1946
1553,1951
1553,3315
1553,2725
1553,2158
1553,1865
1553,2981
1553,2577
1553,1150
1553,3132
1553,2580
1553,1786
1553,2101
1553,2386
1553,2419
1553,1682
1553,954
1553,561
1553,3031
1553,2364
1553,433
1553,1637
1553,1751
1553,1779
1553,2257
1553,21
1553,2830
1553,2523
1553,503
1553,251
1553,279
1553,576
1553,2571
1554,2753
1554,1685
1554,2523
1554,3022
1554,3340
1554,2836
1554,3192
1554,2809
1554,17
1554,1802
1554,3342
1554,1490
1554,2020
1554,503
1554,1043
1554,1751
1554,1085
1554,1039
1554,2757
1554,1482
1554,140
1554,1970
1554,2571
1554,1532
1554,562
1554,568
1554,25
1554,2752
1554,1339
1554,2050
1554,484
1554,566
1554,560
1554,456
1554,2797
1554,345
1554,61
1554,1114
1554,318
1554,722
1554,2706
1554,2889
1554,1400
1554,1464
1554,3001
1554,1454
1554,247
1554,1421
1554,1455
1554,2759
1554,361
1554,1546
1554,1427
1554,2345
1554,2027
1554,1370
1554,2091
1554,2833
1554,924
1554,1996
1554,2380
1554,802
1554,2588
1554,36
1554,1089
1554,2054
1554,2127
1554,2370
1554,567
1554,719
1554,3425
1554,972
1554,3382
1554,3477
1554,3474
1554,2944
1554,3116
1554,3368
1554,2930
1555,1965
1555,3022
1555,3474
1555,3118
1555,564
1555,232
1555,300
1555,1043
1555,1680
1555,963
1555,970
1555,1482
1555,36
1555,625
1555,1751
1555,1223
1555,1532
1555,1400
1555,2029
1555,1490
1555,318
1555,2757
1555,1191
1555,1464
1555,140
1555,1639
1555,1238
1555,1
1555,2017
1555,337
1555,39
1555,3075
1555,1363
1555,1556
1555,525
1555,1403
1555,2253
1555,3522
1555,3342
1555,2836
1555,881
1555,1089
1555,1615
1555,1790
1555,1835
1555,1685
1555,2980
1555,2025
1555,3031
1555,2129
1555,282
1555,2571
1555,1833
1555,1374
1555,510
1555,939
1555,1435
1555,1462
1555,751
1555,430
1555,73
1555,467
1555,11
1555,2893
1555,1226
1555,938
1555,2431
1555,1033
1555,1846
1555,161
1555,3311
1555,25
1555,330
1555,1970
1555,2472
1555,2890
1556,1113
1556,678
1556,3080
1556,1206
1556,1096
1556,561
1556,2336
1556,1051
1556,517
1556,812
1556,2257
1556,1689
1556,1045
1556,1370
1556,2578
1556,3288
1556,1189
1556,991
1556,1226
1556,1082
1556,1
1556,1119
1556,998
1556,1998
1556,1112
1556,2473
1556,2766
1556,1224
1557,107
1557,796
1557,2523
1557,1881
1557,1102
1557,3168
1557,1990
1557,1370
1557,456
1557,1161
1557,2809
1557,3023
1557,3526
1557,1406
1557,47
1557,1064
1557,1897
1557,811
1557,300
1557,3338
1557,279
1557,576
1557,2655
1557,246
1557,3485
1557,3161
1557,3470
1557,911
1557,2473
1558,1039
1558,3089
1558,2523
1558,2618
1558,2382
1558,300
1558,279
1558,1058
1558,1751
1558,1482
1558,34
1558,36
1558,2025
1558,32
1558,699
1558,1475
1558,2797
1558,2554
1558,1532
1558,505
1558,2808
1558,345
1558,2371
1558,212
1558,417
1558,1029
1558,101
1558,2090
1558,939
1558,2706
1558,2655
1558,2377
1558,2927
1558,2895
1558,2128
1558,1455
1558,940
1558,2388
1558,2265
1558,2825
1558,1937
1558,2821
1558,1622
1558,2733
1558,2432
1558,2303
1558,1406
1558,47
1558,50
1558,962
1558,2257
1558,1427
1558,1951
1558,1141
1558,1101
1558,2528
1558,503
1558,106
1558,3338
1558,3339
1558,10
1559,246
1559,3221
1559,3443
1559,1041
1559,918
1559,1134
1559,1055
1559,1083
1559,563
1559,1836
1559,3133
1559,1065
1559,561
1559,433
1559,108
1559,358
1559,666
1559,1202
1559,2578
1559,1351
1559,1370
1560,1042
1560,2759
1560,503
1560,2184
1560,2523
1560,991
1560,2376
1560,2258
1560,2655
1560,2356
1560,2571
1560,2128
1560,212
1560,2050
1560,2428
1560,2441
1560,2552
1560,2382
1560,2279
1560,3023
1560,2822
1560,2618
1560,2029
1560,2386
1560,2265
1560,3179
1560,2283
1560,2430
1560,706
1560,2821
1560,2194
1560,2379
1560,2266
1560,2182
1560,3340
1560,2358
1560,2089
1560,3118
1560,2179
1560,2090
1560,2733
1560,2371
1560,2373
1560,2365
1560,2766
1560,2823
1560,3333
1560,2645
1560,2384
1560,3377
1560,2280
1560,1406
1560,50
1560,1751
1560,564
1560,279
1560,2257
1560,1058
1560,106
1560,671
1560,1421
1560,576
1560,1482
1560,2664
1561,1041
1561,459
1561,1319
1561,923
1561,1191
1561,233
1561,273
1561,2571
1561,1990
1561,2395
1561,537
1561,625
1561,2193
1561,1501
1561,1940
1561,2731
1561,1607
1561,25
1561,1080
1561,1419
1561,1425
1561,750
1561,1460
1561,1612
1561,505
1561,2020
1561,211
1561,2798
1561,369
1561,2757
1561,322
1561,1792
1561,1029
1562,246
1562,1746
1562,2115
1562,1058
1562,564
1562,279
1562,106
1562,1751
1562,2757
1562,276
1562,2523
1562,1406
1562,1484
1562,503
1562,300
1562,576
1562,1482
1562,962
1562,2430
1562,2663
1562,2618
1562,2655
1562,2025
1562,433
1562,47
1562,212
1562,1421
1562,318
1562,2265
1562,151
1562,2554
1562,505
1562,2371
1562,345
1562,2020
1562,2887
1562,404
1562,1532
1562,3490
1562,3089
1562,3340
1562,2460
1562,1102
1562,1990
1562,456
1562,500
1562,3179
1563,1464
1563,2322
1563,1351
1563,1043
1563,2999
1563,2319
1563,1217
1563,1059
1563,2733
1563,3105
1563,1157
1563,1706
1563,1720
1563,1060
1563,1064
1563,1
1563,2766
1563,2050
1563,2430
1563,345
1563,1799
1563,807
1563,1858
1563,3011
1563,970
1563,2359
1563,1993
1563,3116
1563,3160
1563,3179
1563,3338
1563,3340
1563,716
1563,605
1563,2836
1563,2832
1563,3220
1563,559
1563,831
1563,2386
1563,929
1563,991
1563,3140
1563,2370
1563,2804
1563,2662
1563,2380
1563,2672
1563,2860
1563,856
1563,2260
1563,1683
1563,1736
1563,2466
1564,1066
1564,246
1564,2980
1564,1113
1564,3080
1564,1022
1564,1041
1564,1059
1564,517
1564,970
1564,671
1564,3292
1564,32
1564,1045
1564,1051
1564,1987
1564,2220
1564,2257
1564,29
1564,2627
1564,2336
1564,1374
1564,3377
1564,1435
1564,2338
1564,1208
1564,3133
1564,856
1564,2150
1564,3288
1564,2058
1564,1838
1564,2687
1564,2314
1564,2370
1564,2643
1564,1406
1564,3048
1564,279
1564,758
1564,50
1564,3329
1564,2364
1564,576
1564,1915
1564,764
1564,1058
1564,962
1564,2675
1564,2982
1564,957
1564,2086
1564,2232
1564,3127
1564,1669
1564,47
1564,563
1564,276
1564,1312
1564,1677
1564,2265
1564,1072
1564,530
1564,2579
1564,1831
1564,1833
1564,1499
1564,6
1564,1427
1564,1937
1564,1977
1564,407
1564,188
1564,1724
1564,1408
1564,22
1564,3290
1564,80
1564,1209
1564,1725
1564,1980
1564,1642
1564,2292
1564,2906
1564,203
1564,784
1564,1094
1564,2936
1564,3037
1564,2473
1564,1042
1564,2981
1564,2580
1564,3315
1564,1785
1564,1951
1564,3448
1564,1224
1564,1692
1564,2460
1564,952
1564,1100
1564,1102
1564,1128
1564,2693
1564,809
1564,1895
1564,2466
1564,1802
1564,1445
1564,1150
1564,1019
1564,1865
1564,2464
1564,1140
1564,2852
1564,2725
1564,3206
1564,3275
1564,2756
1564,2047
1564,3157
1564,1723
1564,1959
1564,1821
1564,3013
1564,2419
1564,2577
1564,1065
1564,1786
1564,1946
1564,1948
1564,2101
1564,2158
1564,3061
1564,1999
1564,2066
1564,3012
1564,2415
1564,2739
1564,1866
1564,3131
1564,3189
1564,1726
1564,1832
1564,2209
1564,2165
1564,1854
1564,1963
1564,2532
1564,1855
1564,1210
1564,2073
1564,3130
1564,2421
1564,1964
1564,1862
1564,2463
1564,964
1564,1793
1564,1944
1564,2108
1564,3277
1564,1164
1564,2069
1564,2387
1564,2070
1564,3009
1564,3010
1564,1809
1564,2152
1564,3000
1564,3003
1564,2153
1564,3278
1564,1213
1564,993
1564,1206
1564,3177
1564,1055
1564,1083
1564,1861
1564,1207
1564,3356
1564,1775
1564,2289
1564,2315
1564,3287
1564,3293
1564,2059
1564,2342
1564,2216
1564,1101
1564,2322
1564,3105
1564,2386
1564,1720
1564,1064
1564,1121
1564,1217
1564,2564
1564,1839
1564,1167
1564,1183
1564,2061
1564,1706
1564,1717
1564,2672
1564,2318
1564,1881
1564,3504
1564,1234
1564,2307
1564,994
1564,1157
1564,239
1564,1178
1564,2380
1564,347
1564,1818
1564,2149
1564,3141
1564,3491
1564,2733
1564,1168
1564,3155
1564,2898
1564,3320
1564,3502
1564,1180
1564,1698
1564,2146
1564,1179
1564,2208
1564,3492
1564,1842
1564,1693
1564,1694
1564,1712
1564,2543
1564,1160
1564,1703
1564,1219
1564,1109
1564,1126
1564,3271
1564,1147
1564,1054
1564,562
1564,2583
1564,2584
1564,1046
1564,2613
1564,3272
1564,3114
1564,2985
1564,252
1564,349
1564,1735
1564,1211
1564,503
1564,1049
1564,800
1564,1053
1564,1142
1564,106
1564,1062
1564,1067
1564,1069
1564,1085
1564,1099
1564,1106
1564,808
1564,2606
1564,963
1564,2965
1564,3246
1564,967
1564,2554
1564,1668
1564,41
1564,1235
1564,2122
1564,1029
1564,337
1564,875
1564,1458
1564,1030
1564,1405
1564,1221
1564,3054
1564,2647
1564,1118
1564,1134
1564,2537
1564,1043
1564,918
1564,1063
1564,2648
1564,2683
1564,2109
1564,973
1564,1836
1564,1914
1564,2098
1564,2841
1564,2105
1564,1023
1564,2020
1564,300
1564,2523
1564,289
1564,1088
1564,564
1564,2859
1564,223
1564,1190
1564,2618
1564,251
1564,1238
1564,1191
1564,340
1564,923
1564,2735
1564,699
1564,1419
1564,290
1564,318
1564,505
1564,939
1564,2134
1564,2905
1564,1478
1564,2032
1564,878
1564,36
1564,1283
1564,1475
1564,982
1564,1026
1564,25
1564,968
1564,3494
1564,2880
1564,1455
1564,593
1564,2797
1564,2574
1564,930
1564,1421
1564,451
1564,1482
1564,1464
1564,477
1564,485
1564,2894
1564,1566
1564,267
1564,2809
1564,1489
1564,2571
1564,57
1564,2713
1564,1970
1564,1612
1564,3311
1564,1230
1564,2798
1564,1496
1564,283
1564,1111
1564,282
1564,165
1564,21
1564,3031
1564,985
1564,2760
1564,2025
1564,3001
1564,184
1564,205
1564,484
1564,1460
1564,1622
1564,1501
1564,3039
1564,2752
1564,543
1564,1253
1564,2775
1564,45
1564,1114
1564,1187
1564,1384
1564,1292
1564,2779
1564,1295
1564,604
1564,327
1564,938
1564,514
1564,1430
1564,2889
1564,744
1564,1631
1564,927
1564,2382
1564,1454
1564,217
1564,1532
1564,2135
1564,1080
1564,213
1564,692
1564,218
1564,1402
1564,1972
1564,2895
1564,304
1564,2128
1564,266
1564,483
1564,353
1564,966
1564,3038
1564,139
1564,43
1564,56
1564,500
1564,2886
1564,1746
1564,1982
1564,1611
1564,2896
1564,92
1564,321
1564,457
1564,2676
1564,467
1564,1887
1564,1479
1564,931
1564,3394
1564,1554
1564,221
1564,2016
1564,2635
1564,1400
1564,367
1564,14
1564,3134
1564,2124
1564,156
1564,350
1564,1243
1564,2355
1564,185
1564,909
1564,2540
1564,197
1564,1886
1564,1095
1564,1922
1564,1110
1564,1127
1564,801
1564,810
1564,1907
1564,818
1564,830
1564,2958
1564,1903
1564,233
1564,3087
1564,1859
1564,1728
1564,1108
1564,2655
1564,2091
1564,1
1564,1034
1564,2090
1564,2279
1564,34
1564,2015
1564,119
1564,1241
1564,1270
1564,2362
1564,2017
1564,2371
1564,1690
1564,39
1564,526
1564,2050
1564,2054
1564,1647
1564,329
1564,338
1564,560
1564,2706
1564,1423
1564,417
1564,2548
1564,1575
1564,1876
1564,1610
1564,1370
1564,1508
1564,170
1564,490
1564,537
1564,447
1564,2439
1564,2887
1564,416
1564,1845
1564,2000
1564,68
1564,1122
1564,393
1564,1325
1564,2229
1564,133
1564,476
1564,71
1564,706
1564,568
1564,238
1564,3212
1564,116
1564,515
1564,519
1564,1092
1564,1399
1564,2431
1564,3316
1564,561
1564,2901
1564,433
1564,458
1564,2698
1564,450
1564,1634
1564,301
1564,354
1564,2182
1564,1367
1564,1491
1564,334
1564,358
1564,3276
1564,965
1564,1326
1564,330
1564,1278
1564,2280
1564,559
1564,1974
1564,155
1564,316
1564,1393
1564,271
1564,1440
1564,707
1564,637
1564,1261
1564,1426
1564,1380
1564,1797
1564,2885
1564,1637
1564,1990
1564,807
1564,1998
1564,2001
1564,787
1564,2528
1564,566
1564,1671
1564,910
1564,345
1564,1141
1564,917
1564,2630
1564,612
1564,2792
1564,1212
1564,961
1565,564
1565,3088
1565,1684
1565,1751
1565,561
1565,796
1565,2523
1565,3089
1565,2460
1565,1455
1565,1881
1565,2150
1565,1102
1565,1990
1565,2809
1565,612
1565,2655
1565,2091
1565,2371
1565,2279
1565,1988
1565,212
1565,2766
1565,2713
1565,34
1565,537
1565,1108
1565,2079
1565,1639
1565,166
1565,1
1565,2020
1565,2090
1565,329
1565,417
1565,2887
1565,119
1565,939
1565,2664
1565,232
1565,1002
1565,2730
1565,152
1565,3267
1565,524
1565,1431
1565,1593
1565,196
1565,1194
1565,1037
1565,2331
1565,758
1565,300
1565,576
1565,2936
1565,3318
1565,1066
1565,3474
1565,289
1565,1058
1565,1070
1565,807
1565,1039
1565,1052
1565,2181
1565,1087
1565,923
1565,2473
1565,1093
1565,2288
1565,1676
1565,957
1565,1023
1565,1073
1565,3273
1565,812
1565,3110
1565,2982
1565,2983
1565,1489
1565,1680
1565,1143
1565,1026
1565,1032
1565,1482
1565,1419
1565,969
1565,690
1565,878
1565,3148
1565,1048
1565,1384
1565,1106
1565,1951
1565,424
1565,1019
1565,1031
1565,3127
1565,717
1565,189
1565,968
1565,1136
1565,3037
1565,1921
1565,511
1565,233
1565,388
1565,318
1565,2419
1565,2675
1565,3373
1565,2724
1565,1566
1565,1456
1565,1475
1565,1496
1565,1946
1565,2554
1565,790
1565,267
1565,2399
1565,970
1565,2043
1565,1074
1565,1137
1565,2528
1565,998
1565,2632
1565,1131
1565,1135
1565,1150
1565,1224
1565,1687
1565,1121
1565,3034
1565,3206
1565,1998
1565,2457
1565,948
1565,1078
1565,1459
1565,3398
1565,1042
1565,2580
1565,1785
1565,1786
1565,2981
1565,447
1565,2017
1565,950
1565,952
1565,809
1565,1865
1565,1647
1565,1692
1565,1270
1565,1682
1565,2852
1565,2756
1565,2760
1565,2844
1565,1895
1565,223
1565,3301
1565,951
1565,2535
1565,2577
1565,1241
1565,2015
1565,1602
1565,3448
1565,2693
1565,2725
1565,924
1565,2978
1565,3132
1565,39
1565,51
1565,1830
1565,468
1565,2386
1565,1532
1565,2415
1565,21
1565,338
1565,416
1565,706
1565,2406
1565,11
1565,1403
1565,1325
1565,2937
1565,1499
1565,519
1565,1829
1565,1225
1565,1508
1565,2164
1565,213
1565,3212
1565,2000
1565,549
1565,1948
1565,2101
1565,3035
1565,936
1565,1831
1565,2439
1565,353
1565,1950
1565,2113
1565,1575
1565,3103
1565,2111
1565,219
1565,2066
1565,2694
1565,1430
1565,3219
1565,3216
1565,3443
1565,2907
1565,674
1565,1406
1565,1637
1565,50
1565,279
1565,503
1565,607
1565,36
1565,477
1565,1077
1565,962
1565,651
1565,2530
1565,2625
1565,657
1565,3001
1565,2618
1565,2905
1565,2571
1565,505
1565,2614
1565,2901
1565,1191
1565,2052
1565,3031
1565,354
1565,1109
1565,1088
1565,2134
1565,1421
1565,1460
1565,491
1565,404
1565,433
1565,140
1565,3105
1565,1092
1565,450
1565,283
1565,1176
1565,2578
1565,2779
1565,2265
1565,47
1565,1223
1565,985
1565,2757
1565,1892
1565,967
1565,184
1565,45
1565,407
1565,2550
1565,764
1565,2797
1565,560
1565,16
1565,2886
1565,266
1565,1442
1565,2376
1565,1412
1565,514
1565,1232
1565,1435
1565,2268
1565,165
1565,453
1565,2428
1565,328
1565,345
1565,2698
1565,2889
1565,720
1565,1550
1565,484
1565,1095
1565,792
1565,1907
1565,1057
1565,1110
1565,853
1565,107
1565,1059
1565,1064
1565,3156
1565,2536
1565,2847
1565,1083
1565,1897
1565,1045
1565,1987
1565,625
1565,1905
1565,959
1565,1234
1565,2579
1565,1717
1565,1509
1565,301
1565,1839
1565,2754
1565,2039
1565,2240
1565,3111
1565,1367
1565,2823
